cellid,commid,xcoord,ycoord
6351,6050,9.16339,45.49089
6352,6753,9.1664,45.49089
6353,6050,9.16941,45.49088
6354,6050,9.17242,45.49088
6355,6457,9.17542,45.49087
6356,6457,9.17843,45.49087
6357,6457,9.18144,45.49086
6358,6457,9.18445,45.49086
6359,6457,9.18745,45.49085
6360,6162,9.19046,45.49085
6361,6162,9.19347,45.49084
6362,6162,9.19648,45.49084
6363,6165,9.19948,45.49083
6364,6165,9.20249,45.49083
6365,6165,9.2055,45.49082
6366,6165,9.20851,45.49082
6367,6165,9.21151,45.49081
6368,6371,9.21452,45.49081
6369,6371,9.21753,45.4908
6370,6371,9.22053,45.49079
6371,6371,9.22354,45.49079
6372,6371,9.22655,45.49078
6373,6072,9.22956,45.49078
6374,6375,9.23256,45.49077
6375,6375,9.23557,45.49076
6376,6375,9.23858,45.49076
6377,6375,9.24159,45.49075
6378,6375,9.24459,45.49075
6379,6375,9.2476,45.49074
6380,6375,9.25061,45.49073
6381,6375,9.25362,45.49073
6382,6375,9.25662,45.49072
6383,6385,9.25963,45.49071
6384,6385,9.26264,45.49071
6385,6385,9.26565,45.4907
6386,6385,9.26865,45.49069
6387,6385,9.27166,45.49068
6388,6385,9.27467,45.49068
6389,6385,9.27768,45.49067
6390,6385,9.28068,45.49066
6391,6385,9.28369,45.49066
6392,6396,9.2867,45.49065
6393,6396,9.28971,45.49064
6394,6396,9.29271,45.49063
6395,6396,9.29572,45.49063
6396,6396,9.29873,45.49062
6397,6396,9.30173,45.49061
6398,6396,9.30474,45.4906
6399,6396,9.30775,45.49059
6400,6396,9.31076,45.49059
6401,7005,9.01302,45.49312
6402,7005,9.01603,45.49312
6403,7005,9.01904,45.49312
6404,7005,9.02204,45.49312
6405,7005,9.02505,45.49312
6406,7005,9.02806,45.49312
6407,7005,9.03107,45.49312
6408,7005,9.03408,45.49312
6409,7005,9.03708,45.49312
6410,7005,9.04009,45.49312
6411,6015,9.0431,45.49311
6412,6015,9.04611,45.49311
6413,6015,9.04911,45.49311
6414,6015,9.05212,45.49311
6415,6015,9.05513,45.49311
6416,6015,9.05814,45.49311
6417,6015,9.06114,45.49311
6418,6015,9.06415,45.49311
6419,6015,9.06716,45.4931
6420,7026,9.07017,45.4931
6421,5737,9.07317,45.4931
6422,5737,9.07618,45.4931
6423,7026,9.07919,45.4931
6424,7026,9.0822,45.49309
6425,7026,9.0852,45.49309
6426,7026,9.08821,45.49309
6427,7026,9.09122,45.49309
6428,6634,9.09423,45.49308
6429,6634,9.09723,45.49308
6430,6634,9.10024,45.49308
6431,6634,9.10325,45.49308
6432,6634,9.10626,45.49307
6433,6634,9.10926,45.49307
6434,6634,9.11227,45.49307
6435,6634,9.11528,45.49306
6436,6634,9.11829,45.49306
6437,6634,9.12129,45.49306
6438,6634,9.1243,45.49306
6439,6634,9.12731,45.49305
6440,6634,9.13032,45.49305
6441,6634,9.13332,45.49305
6442,7240,9.13633,45.49304
6443,7240,9.13934,45.49304
6444,6345,9.14235,45.49303
6445,6345,9.14535,45.49303
6446,6747,9.14836,45.49303
6447,6747,9.15137,45.49302
6448,6747,9.15438,45.49302
6449,6747,9.15738,45.49301
6450,6252,9.16039,45.49301
6451,6753,9.1634,45.49301
6452,6753,9.16641,45.493
6453,6753,9.16942,45.493
6454,6753,9.17242,45.49299
6455,6457,9.17543,45.49299
6456,6457,9.17844,45.49298
6457,6457,9.18145,45.49298
6458,6457,9.18445,45.49297
6459,6457,9.18746,45.49297
6460,6162,9.19047,45.49296
6461,6162,9.19348,45.49296
6462,6162,9.19648,45.49295
6463,6162,9.19949,45.49295
6464,6165,9.2025,45.49294
6465,6565,9.20551,45.49294
6466,6565,9.20851,45.49293
6467,6371,9.21152,45.49293
6468,6371,9.21453,45.49292
6469,6371,9.21754,45.49292
6470,6371,9.22054,45.49291
6471,6371,9.22355,45.4929
6472,6371,9.22656,45.4929
6473,6375,9.22957,45.49289
6474,6375,9.23257,45.49289
6475,6375,9.23558,45.49288
6476,6375,9.23859,45.49287
6477,6375,9.2416,45.49287
6478,6375,9.2446,45.49286
6479,6375,9.24761,45.49285
6480,6375,9.25062,45.49285
6481,6375,9.25363,45.49284
6482,7085,9.25663,45.49283
6483,7085,9.25964,45.49283
6484,7085,9.26265,45.49282
6485,7085,9.26566,45.49281
6486,6385,9.26866,45.49281
6487,6385,9.27167,45.4928
6488,6385,9.27468,45.49279
6489,6795,9.27769,45.49279
6490,6385,9.28069,45.49278
6491,6385,9.2837,45.49277
6492,6396,9.28671,45.49276
6493,6396,9.28972,45.49276
6494,6396,9.29272,45.49275
6495,6396,9.29573,45.49274
6496,6396,9.29874,45.49273
6497,6396,9.30175,45.49272
6498,6396,9.30475,45.49272
6499,6396,9.30776,45.49271
6500,6396,9.31077,45.4927
6501,7005,9.01302,45.49524
6502,7005,9.01603,45.49524
6503,7005,9.01904,45.49524
6504,7005,9.02205,45.49524
6505,7005,9.02505,45.49524
6506,7005,9.02806,45.49523
6507,7005,9.03107,45.49523
6508,7005,9.03408,45.49523
6509,7005,9.03708,45.49523
6510,7005,9.04009,45.49523
6511,6015,9.0431,45.49523
6512,6015,9.04611,45.49523
6513,6015,9.04911,45.49523
6514,6015,9.05212,45.49523
6515,6015,9.05513,45.49523
6516,6015,9.05814,45.49522
6517,6015,9.06115,45.49522
6518,7026,9.06415,45.49522
6519,7026,9.06716,45.49522
6520,7026,9.07017,45.49522
6521,7026,9.07318,45.49521
6522,7026,9.07618,45.49521
6523,7026,9.07919,45.49521
6524,7026,9.0822,45.49521
6525,7026,9.08521,45.49521
6526,7026,9.08821,45.4952
6527,7026,9.09122,45.4952
6528,6634,9.09423,45.4952
6529,6634,9.09724,45.4952
6530,6634,9.10025,45.49519
6531,6634,9.10325,45.49519
6532,6634,9.10626,45.49519
6533,6634,9.10927,45.49519
6534,6634,9.11228,45.49518
6535,6634,9.11528,45.49518
6536,6634,9.11829,45.49518
6537,6634,9.1213,45.49517
6538,6634,9.12431,45.49517
6539,6634,9.12731,45.49517
6540,6634,9.13032,45.49516
6541,7240,9.13333,45.49516
6542,7240,9.13634,45.49516
6543,7240,9.13934,45.49515
6544,7240,9.14235,45.49515
6545,6747,9.14536,45.49515
6546,6747,9.14837,45.49514
6547,6747,9.15138,45.49514
6548,6747,9.15438,45.49513
6549,6747,9.15739,45.49513
6550,6753,9.1604,45.49513
6551,6753,9.16341,45.49512
6552,6753,9.16641,45.49512
6553,6753,9.16942,45.49511
6554,6753,9.17243,45.49511
6555,6753,9.17544,45.4951
6556,6457,9.17844,45.4951
6557,6457,9.18145,45.49509
6558,6457,9.18446,45.49509
6559,6457,9.18747,45.49508
6560,6162,9.19048,45.49508
6561,6162,9.19348,45.49507
6562,6162,9.19649,45.49507
6563,6162,9.1995,45.49506
6564,6565,9.20251,45.49506
6565,6565,9.20551,45.49505
6566,6565,9.20852,45.49505
6567,6371,9.21153,45.49504
6568,6371,9.21454,45.49504
6569,6371,9.21754,45.49503
6570,6371,9.22055,45.49503
6571,6371,9.22356,45.49502
6572,6371,9.22657,45.49501
6573,6375,9.22957,45.49501
6574,6977,9.23258,45.495
6575,6375,9.23559,45.495
6576,6375,9.2386,45.49499
6577,6375,9.2416,45.49498
6578,6375,9.24461,45.49498
6579,6375,9.24762,45.49497
6580,6375,9.25063,45.49496
6581,6375,9.25364,45.49496
6582,7085,9.25664,45.49495
6583,7085,9.25965,45.49494
6584,7085,9.26266,45.49494
6585,7085,9.26567,45.49493
6586,7085,9.26867,45.49492
6587,7085,9.27168,45.49492
6588,6795,9.27469,45.49491
6589,6795,9.2777,45.4949
6590,6385,9.2807,45.49489
6591,6795,9.28371,45.49489
6592,6396,9.28672,45.49488
6593,6396,9.28973,45.49487
6594,6396,9.29273,45.49486
6595,6396,9.29574,45.49486
6596,6396,9.29875,45.49485
6597,6396,9.30176,45.49484
6598,6396,9.30477,45.49483
6599,6396,9.30777,45.49482
6600,6396,9.31078,45.49482
6601,7005,9.01302,45.49735
6602,7005,9.01603,45.49735
6603,7005,9.01904,45.49735
6604,7005,9.02205,45.49735
6605,7005,9.02505,45.49735
6606,7005,9.02806,45.49735
6607,7005,9.03107,45.49735
6608,7005,9.03408,45.49735
6609,7005,9.03709,45.49735
6610,7005,9.04009,45.49735
6611,6015,9.0431,45.49735
6612,6015,9.04611,45.49734
6613,6015,9.04912,45.49734
6614,6015,9.05212,45.49734
6615,6015,9.05513,45.49734
6616,6015,9.05814,45.49734
6617,7026,9.06115,45.49734
6618,7026,9.06416,45.49734
6619,7026,9.06716,45.49733
6620,7026,9.07017,45.49733
6621,7026,9.07318,45.49733
6622,7026,9.07619,45.49733
6623,7026,9.07919,45.49733
6624,7026,9.0822,45.49732
6625,7026,9.08521,45.49732
6626,7026,9.08822,45.49732
6627,7026,9.09123,45.49732
6628,7026,9.09423,45.49731
6629,6634,9.09724,45.49731
6630,6634,9.10025,45.49731
6631,6634,9.10326,45.49731
6632,6634,9.10626,45.4973
6633,6634,9.10927,45.4973
6634,6634,9.11228,45.4973
6635,6634,9.11529,45.4973
6636,6634,9.1183,45.49729
6637,6634,9.1213,45.49729
6638,6634,9.12431,45.49729
6639,6634,9.12732,45.49728
6640,6634,9.13033,45.49728
6641,7240,9.13333,45.49728
6642,7240,9.13634,45.49727
6643,7240,9.13935,45.49727
6644,7240,9.14236,45.49726
6645,6747,9.14537,45.49726
6646,6747,9.14837,45.49726
6647,6747,9.15138,45.49725
6648,6747,9.15439,45.49725
6649,6747,9.1574,45.49725
6650,6753,9.1604,45.49724
6651,6753,9.16341,45.49724
6652,6753,9.16642,45.49723
6653,6753,9.16943,45.49723
6654,6753,9.17244,45.49722
6655,6753,9.17544,45.49722
6656,6753,9.17845,45.49721
6657,6753,9.18146,45.49721
6658,6658,9.18447,45.4972
6659,6658,9.18747,45.4972
6660,6658,9.19048,45.49719
6661,6761,9.19349,45.49719
6662,6761,9.1965,45.49718
6663,6763,9.19951,45.49718
6664,6565,9.20251,45.49717
6665,6565,9.20552,45.49717
6666,6565,9.20853,45.49716
6667,6371,9.21154,45.49716
6668,6371,9.21454,45.49715
6669,6371,9.21755,45.49715
6670,6371,9.22056,45.49714
6671,6371,9.22357,45.49713
6672,6673,9.22658,45.49713
6673,6673,9.22958,45.49712
6674,6977,9.23259,45.49712
6675,6977,9.2356,45.49711
6676,6977,9.23861,45.4971
6677,6977,9.24161,45.4971
6678,6977,9.24462,45.49709
6679,6977,9.24763,45.49709
6680,6977,9.25064,45.49708
6681,7085,9.25365,45.49707
6682,7085,9.25665,45.49707
6683,7085,9.25966,45.49706
6684,7085,9.26267,45.49705
6685,7085,9.26568,45.49704
6686,7085,9.26868,45.49704
6687,7085,9.27169,45.49703
6688,6795,9.2747,45.49702
6689,6795,9.27771,45.49702
6690,6795,9.28071,45.49701
6691,6795,9.28372,45.497
6692,6795,9.28673,45.49699
6693,6396,9.28974,45.49699
6694,6396,9.29275,45.49698
6695,6396,9.29575,45.49697
6696,6396,9.29876,45.49696
6697,6396,9.30177,45.49696
6698,6396,9.30478,45.49695
6699,6396,9.30778,45.49694
6700,6396,9.31079,45.49693
6701,7005,9.01302,45.49947
6702,7005,9.01603,45.49947
6703,7005,9.01904,45.49947
6704,7005,9.02205,45.49947
6705,7005,9.02506,45.49947
6706,7005,9.02806,45.49947
6707,7005,9.03107,45.49946
6708,7005,9.03408,45.49946
6709,7005,9.03709,45.49946
6710,7005,9.04009,45.49946
6711,8502,9.0431,45.49946
6712,6015,9.04611,45.49946
6713,6015,9.04912,45.49946
6714,7026,9.05213,45.49946
6715,7026,9.05513,45.49946
6716,7026,9.05814,45.49945
6717,7026,9.06115,45.49945
6718,7026,9.06416,45.49945
6719,7026,9.06717,45.49945
6720,7026,9.07017,45.49945
6721,7026,9.07318,45.49945
6722,7026,9.07619,45.49944
6723,7026,9.0792,45.49944
6724,7026,9.08221,45.49944
6725,7026,9.08521,45.49944
6726,7026,9.08822,45.49943
6727,7026,9.09123,45.49943
6728,6634,9.09424,45.49943
6729,6634,9.09724,45.49943
6730,6634,9.10025,45.49942
6731,6634,9.10326,45.49942
6732,6634,9.10627,45.49942
6733,6634,9.10928,45.49942
6734,6634,9.11228,45.49941
6735,6634,9.11529,45.49941
6736,6634,9.1183,45.49941
6737,6634,9.12131,45.4994
6738,6634,9.12432,45.4994
6739,6634,9.12732,45.4994
6740,7240,9.13033,45.49939
6741,7240,9.13334,45.49939
6742,7240,9.13635,45.49939
6743,7240,9.13936,45.49938
6744,6747,9.14236,45.49938
6745,6747,9.14537,45.49938
6746,6747,9.14838,45.49937
6747,6747,9.15139,45.49937
6748,6747,9.15439,45.49936
6749,6747,9.1574,45.49936
6750,6753,9.16041,45.49936
6751,6753,9.16342,45.49935
6752,6753,9.16643,45.49935
6753,6753,9.16943,45.49934
6754,6753,9.17244,45.49934
6755,6753,9.17545,45.49933
6756,6753,9.17846,45.49933
6757,6753,9.18147,45.49932
6758,6658,9.18447,45.49932
6759,6658,9.18748,45.49932
6760,6761,9.19049,45.49931
6761,6761,9.1935,45.49931
6762,6761,9.19651,45.4993
6763,6763,9.19951,45.49929
6764,6565,9.20252,45.49929
6765,6565,9.20553,45.49928
6766,6565,9.20854,45.49928
6767,6565,9.21154,45.49927
6768,6771,9.21455,45.49927
6769,6771,9.21756,45.49926
6770,6771,9.22057,45.49926
6771,6771,9.22358,45.49925
6772,6673,9.22658,45.49924
6773,6673,9.22959,45.49924
6774,6977,9.2326,45.49923
6775,6977,9.23561,45.49923
6776,6977,9.23862,45.49922
6777,6977,9.24162,45.49921
6778,6977,9.24463,45.49921
6779,6977,9.24764,45.4992
6780,6977,9.25065,45.49919
6781,7085,9.25365,45.49919
6782,7085,9.25666,45.49918
6783,7085,9.25967,45.49917
6784,7085,9.26268,45.49917
6785,7085,9.26569,45.49916
6786,7085,9.26869,45.49915
6787,7085,9.2717,45.49915
6788,7085,9.27471,45.49914
6789,6795,9.27772,45.49913
6790,6795,9.28073,45.49912
6791,6795,9.28373,45.49912
6792,6795,9.28674,45.49911
6793,6795,9.28975,45.4991
6794,6396,9.29276,45.49909
6795,6396,9.29576,45.49909
6796,6396,9.29877,45.49908
6797,6396,9.30178,45.49907
6798,6396,9.30479,45.49906
6799,6396,9.3078,45.49905
6800,6396,9.3108,45.49905
6801,7005,9.01302,45.50158
6802,7005,9.01603,45.50158
6803,7005,9.01904,45.50158
6804,7005,9.02205,45.50158
6805,7005,9.02506,45.50158
6806,7005,9.02806,45.50158
6807,7005,9.03107,45.50158
6808,7005,9.03408,45.50158
6809,7005,9.03709,45.50158
6810,8502,9.0401,45.50158
6811,8502,9.0431,45.50158
6812,8502,9.04611,45.50157
6813,7026,9.04912,45.50157
6814,7026,9.05213,45.50157
6815,7026,9.05514,45.50157
6816,7026,9.05814,45.50157
6817,7026,9.06115,45.50157
6818,7026,9.06416,45.50157
6819,7026,9.06717,45.50156
6820,7026,9.07018,45.50156
6821,7026,9.07318,45.50156
6822,7026,9.07619,45.50156
6823,7026,9.0792,45.50156
6824,7026,9.08221,45.50155
6825,7026,9.08522,45.50155
6826,7026,9.08822,45.50155
6827,7026,9.09123,45.50155
6828,6634,9.09424,45.50155
6829,6634,9.09725,45.50154
6830,6634,9.10026,45.50154
6831,6634,9.10326,45.50154
6832,6634,9.10627,45.50153
6833,6634,9.10928,45.50153
6834,6634,9.11229,45.50153
6835,6634,9.1153,45.50153
6836,7240,9.1183,45.50152
6837,7240,9.12131,45.50152
6838,7240,9.12432,45.50152
6839,7240,9.12733,45.50151
6840,7240,9.13034,45.50151
6841,7240,9.13334,45.50151
6842,7240,9.13635,45.5015
6843,7240,9.13936,45.5015
6844,6747,9.14237,45.5015
6845,6747,9.14538,45.50149
6846,6747,9.14838,45.50149
6847,6747,9.15139,45.50148
6848,6747,9.1544,45.50148
6849,6753,9.15741,45.50148
6850,6753,9.16042,45.50147
6851,6753,9.16342,45.50147
6852,6753,9.16643,45.50146
6853,6753,9.16944,45.50146
6854,6753,9.17245,45.50145
6855,6753,9.17546,45.50145
6856,6753,9.17846,45.50144
6857,6753,9.18147,45.50144
6858,6658,9.18448,45.50144
6859,7159,9.18749,45.50143
6860,7159,9.1905,45.50143
6861,6761,9.1935,45.50142
6862,7164,9.19651,45.50142
6863,7164,9.19952,45.50141
6864,6763,9.20253,45.5014
6865,7164,9.20554,45.5014
6866,7267,9.20854,45.50139
6867,7267,9.21155,45.50139
6868,7267,9.21456,45.50138
6869,7267,9.21757,45.50138
6870,7267,9.22058,45.50137
6871,7267,9.22358,45.50137
6872,6673,9.22659,45.50136
6873,6673,9.2296,45.50135
6874,6977,9.23261,45.50135
6875,6977,9.23562,45.50134
6876,6977,9.23862,45.50133
6877,6977,9.24163,45.50133
6878,6977,9.24464,45.50132
6879,6977,9.24765,45.50132
6880,6977,9.25066,45.50131
6881,6977,9.25366,45.5013
6882,7085,9.25667,45.5013
6883,7085,9.25968,45.50129
6884,7085,9.26269,45.50128
6885,7085,9.2657,45.50128
6886,7085,9.2687,45.50127
6887,7085,9.27171,45.50126
6888,7085,9.27472,45.50125
6889,7085,9.27773,45.50125
6890,6795,9.28074,45.50124
6891,6795,9.28374,45.50123
6892,6795,9.28675,45.50122
6893,6795,9.28976,45.50122
6894,6396,9.29277,45.50121
6895,6396,9.29578,45.5012
6896,6396,9.29878,45.50119
6897,6396,9.30179,45.50119
6898,6396,9.3048,45.50118
6899,6396,9.30781,45.50117
6900,6396,9.31082,45.50116
6901,7005,9.01302,45.5037
6902,7005,9.01603,45.5037
6903,7005,9.01904,45.5037
6904,7005,9.02205,45.5037
6905,7005,9.02506,45.5037
6906,7005,9.02807,45.5037
6907,7005,9.03107,45.5037
6908,8502,9.03408,45.50369
6909,8502,9.03709,45.50369
6910,8502,9.0401,45.50369
6911,8502,9.04311,45.50369
6912,8502,9.04611,45.50369
6913,8502,9.04912,45.50369
6914,7026,9.05213,45.50369
6915,7026,9.05514,45.50369
6916,7026,9.05815,45.50368
6917,7026,9.06115,45.50368
6918,7026,9.06416,45.50368
6919,7026,9.06717,45.50368
6920,7026,9.07018,45.50368
6921,7026,9.07319,45.50368
6922,7026,9.0762,45.50367
6923,7026,9.0792,45.50367
6924,7026,9.08221,45.50367
6925,7026,9.08522,45.50367
6926,7026,9.08823,45.50367
6927,7026,9.09124,45.50366
6928,7026,9.09424,45.50366
6929,6634,9.09725,45.50366
6930,6634,9.10026,45.50366
6931,6634,9.10327,45.50365
6932,6634,9.10628,45.50365
6933,6634,9.10928,45.50365
6934,6634,9.11229,45.50364
6935,6634,9.1153,45.50364
6936,7240,9.11831,45.50364
6937,7240,9.12132,45.50364
6938,7240,9.12433,45.50363
6939,7240,9.12733,45.50363
6940,7240,9.13034,45.50363
6941,7240,9.13335,45.50362
6942,7240,9.13636,45.50362
6943,7240,9.13937,45.50361
6944,6747,9.14237,45.50361
6945,6747,9.14538,45.50361
6946,6747,9.14839,45.5036
6947,6747,9.1514,45.5036
6948,6753,9.15441,45.5036
6949,6753,9.15741,45.50359
6950,6753,9.16042,45.50359
6951,6753,9.16343,45.50358
6952,6753,9.16644,45.50358
6953,6753,9.16945,45.50357
6954,6753,9.17245,45.50357
6955,6753,9.17546,45.50356
6956,7255,9.17847,45.50356
6957,7255,9.18148,45.50356
6958,7159,9.18449,45.50355
6959,7159,9.1875,45.50355
6960,7159,9.1905,45.50354
6961,7164,9.19351,45.50354
6962,7164,9.19652,45.50353
6963,7164,9.19953,45.50353
6964,7164,9.20254,45.50352
6965,7164,9.20554,45.50351
6966,7267,9.20855,45.50351
6967,7267,9.21156,45.5035
6968,7267,9.21457,45.5035
6969,7267,9.21758,45.50349
6970,7267,9.22058,45.50349
6971,7267,9.22359,45.50348
6972,7071,9.2266,45.50347
6973,7071,9.22961,45.50347
6974,6977,9.23262,45.50346
6975,6977,9.23562,45.50346
6976,6977,9.23863,45.50345
6977,6977,9.24164,45.50344
6978,6977,9.24465,45.50344
6979,6977,9.24766,45.50343
6980,6977,9.25067,45.50342
6981,6977,9.25367,45.50342
6982,7085,9.25668,45.50341
6983,7085,9.25969,45.5034
6984,7085,9.2627,45.5034
6985,7085,9.26571,45.50339
6986,7085,9.26871,45.50338
6987,7085,9.27172,45.50338
6988,7085,9.27473,45.50337
6989,7085,9.27774,45.50336
6990,7085,9.28075,45.50335
6991,7490,9.28375,45.50335
6992,7490,9.28676,45.50334
6993,7490,9.28977,45.50333
6994,6396,9.29278,45.50332
6995,6795,9.29579,45.50332
6996,7490,9.29879,45.50331
6997,7490,9.3018,45.5033
6998,7490,9.30481,45.50329
6999,6396,9.30782,45.50328
7000,6396,9.31083,45.50328
7001,7005,9.01303,45.50581
7002,7005,9.01603,45.50581
7003,7005,9.01904,45.50581
7004,7005,9.02205,45.50581
7005,7005,9.02506,45.50581
7006,7005,9.02807,45.50581
7007,7005,9.03107,45.50581
7008,8502,9.03408,45.50581
7009,8502,9.03709,45.50581
7010,8502,9.0401,45.50581
7011,8502,9.04311,45.50581
7012,8502,9.04612,45.50581
7013,8502,9.04912,45.5058
7014,8502,9.05213,45.5058
7015,8502,9.05514,45.5058
7016,8502,9.05815,45.5058
7017,7026,9.06116,45.5058
7018,7026,9.06417,45.5058
7019,7026,9.06717,45.50579
7020,7026,9.07018,45.50579
7021,7026,9.07319,45.50579
7022,7026,9.0762,45.50579
7023,7026,9.07921,45.50579
7024,7026,9.08221,45.50579
7025,7026,9.08522,45.50578
7026,7026,9.08823,45.50578
7027,7026,9.09124,45.50578
7028,7026,9.09425,45.50578
7029,7026,9.09726,45.50577
7030,7026,9.10026,45.50577
7031,6634,9.10327,45.50577
7032,6634,9.10628,45.50577
7033,6634,9.10929,45.50576
7034,6634,9.1123,45.50576
7035,6634,9.11531,45.50576
7036,7240,9.11831,45.50575
7037,7240,9.12132,45.50575
7038,7240,9.12433,45.50575
7039,7240,9.12734,45.50574
7040,7240,9.13035,45.50574
7041,7240,9.13335,45.50574
7042,7240,9.13636,45.50573
7043,7240,9.13937,45.50573
7044,7240,9.14238,45.50573
7045,6747,9.14539,45.50572
7046,6747,9.1484,45.50572
7047,6747,9.1514,45.50571
7048,6753,9.15441,45.50571
7049,6753,9.15742,45.50571
7050,6753,9.16043,45.5057
7051,6753,9.16344,45.5057
7052,6753,9.16644,45.50569
7053,6753,9.16945,45.50569
7054,6753,9.17246,45.50568
7055,7255,9.17547,45.50568
7056,7255,9.17848,45.50568
7057,7255,9.18149,45.50567
7058,7159,9.18449,45.50567
7059,7159,9.1875,45.50566
7060,7159,9.19051,45.50566
7061,7164,9.19352,45.50565
7062,7164,9.19653,45.50565
7063,7164,9.19954,45.50564
7064,7164,9.20254,45.50564
7065,7267,9.20555,45.50563
7066,7267,9.20856,45.50562
7067,7267,9.21157,45.50562
7068,7267,9.21458,45.50561
7069,7267,9.21758,45.50561
7070,7267,9.22059,45.5056
7071,7071,9.2236,45.5056
7072,7071,9.22661,45.50559
7073,7071,9.22962,45.50558
7074,6977,9.23263,45.50558
7075,6977,9.23563,45.50557
7076,6977,9.23864,45.50557
7077,6977,9.24165,45.50556
7078,6977,9.24466,45.50555
7079,6977,9.24767,45.50555
7080,6977,9.25067,45.50554
7081,6977,9.25368,45.50553
7082,7085,9.25669,45.50553
7083,7085,9.2597,45.50552
7084,7085,9.26271,45.50551
7085,7085,9.26572,45.50551
7086,7085,9.26872,45.5055
7087,7085,9.27173,45.50549
7088,7085,9.27474,45.50548
7089,7085,9.27775,45.50548
7090,7085,9.28076,45.50547
7091,7490,9.28376,45.50546
7092,7490,9.28677,45.50545
7093,7490,9.28978,45.50545
7094,7490,9.29279,45.50544
7095,7490,9.2958,45.50543
7096,7490,9.29881,45.50542
7097,7490,9.30181,45.50542
7098,7490,9.30482,45.50541
7099,7490,9.30783,45.5054
7100,7490,9.31084,45.50539
7101,7005,9.01303,45.50793
7102,7005,9.01603,45.50793
7103,7005,9.01904,45.50793
7104,7005,9.02205,45.50793
7105,7005,9.02506,45.50793
7106,7005,9.02807,45.50793
7107,7005,9.03108,45.50793
7108,8502,9.03408,45.50792
7109,8502,9.03709,45.50792
7110,8502,9.0401,45.50792
7111,8502,9.04311,45.50792
7112,8502,9.04612,45.50792
7113,8502,9.04913,45.50792
7114,8502,9.05213,45.50792
7115,8502,9.05514,45.50792
7116,8502,9.05815,45.50792
7117,7319,9.06116,45.50791
7118,7026,9.06417,45.50791
7119,7026,9.06718,45.50791
7120,7026,9.07018,45.50791
7121,7026,9.07319,45.50791
7122,7026,9.0762,45.5079
7123,7026,9.07921,45.5079
7124,7026,9.08222,45.5079
7125,7026,9.08523,45.5079
7126,7026,9.08823,45.5079
7127,7026,9.09124,45.50789
7128,7026,9.09425,45.50789
7129,7026,9.09726,45.50789
7130,7026,9.10027,45.50789
7131,7026,9.10328,45.50788
7132,6634,9.10628,45.50788
7133,6634,9.10929,45.50788
7134,7240,9.1123,45.50787
7135,7240,9.11531,45.50787
7136,7240,9.11832,45.50787
7137,7240,9.12133,45.50787
7138,7240,9.12433,45.50786
7139,7240,9.12734,45.50786
7140,7240,9.13035,45.50786
7141,7240,9.13336,45.50785
7142,7240,9.13637,45.50785
7143,7240,9.13938,45.50784
7144,7240,9.14238,45.50784
7145,7240,9.14539,45.50784
7146,7240,9.1484,45.50783
7147,7240,9.15141,45.50783
7148,7240,9.15442,45.50783
7149,7240,9.15743,45.50782
7150,7240,9.16043,45.50782
7151,7240,9.16344,45.50781
7152,7052,9.16645,45.50781
7153,7052,9.16946,45.5078
7154,7255,9.17247,45.5078
7155,7255,9.17548,45.5078
7156,7255,9.17848,45.50779
